	sentence	speaker	dialog_id	subset	uttr_id	sent_id	speaker_continue	opinion	statement	pos_answer	neg_answer	command	comment	other_answers	open_question_factual	yes_no_question	complaint	open_question_opinion	appreciation	dev_command
441	Do you know anyone who has done that before?	XXXXX	507	train	5	1	1	0.0013443770585581	0.0031171254813671	0.0042450982145965	0.0033322812523692	0.0848638191819191	0.0042362534441053	0.0026824343949556	0.0168585125356912	0.8416746258735657	0.0058144032955169	0.0125354491174221	0.0041167335584759	0.0151788126677274
442	Sure, my sister-in-law and her husband just bought a house that way.	OOOOO	507	train	6	0	0	0.028727114200592	0.7869090437889099	0.1382764875888824	0.0024694337043911	0.0160588566213846	0.0054395426996052	0.0033373667392879	0.0017834417521953	0.0031602731905877	0.0035771883558481	0.0013261574786156	0.0037886172067373	0.0051463977433741
443	TheyвЂ™re pretty satisfied with it.	OOOOO	507	train	6	1	1	0.5796810388565063	0.3255464136600494	0.0064160251058638	0.0034586847759783	0.0089166834950447	0.0468275472521781	0.0022982561495155	0.0046757059171795	0.0030072492081671	0.0052879587747156	0.0023646065965294	0.0077685974538326	0.0037512208800762
444	Is the house pretty run-down.	XXXXX	507	train	7	0	0	0.0196211654692888	0.0527103431522846	0.0050158509984612	0.0103480238467454	0.0117613840848207	0.0257309339940547	0.0060676890425384	0.1659943759441375	0.6390015482902527	0.0257594846189022	0.0150526762008667	0.007282240781933	0.0156542770564556
445	Not at all.	OOOOO	507	train	8	0	0	0.0042988955974578	0.0026330975815653	0.0049481210298836	0.9457048177719116	0.0009891462977975	0.003055055392906	0.0198979303240776	0.0022695786319673	0.0027503054589033	0.0091582164168357	0.0014268776867538	0.0010832011466845	0.0017847737763077
446	The woman who owned it took good care of it.	OOOOO	507	train	8	0	1	0.1047829911112785	0.831165611743927	0.0063185654580593	0.0040746345184743	0.0072447201237082	0.0175866223871707	0.00307532469742	0.0053395507857203	0.0051886676810681	0.0067821880802512	0.0016160323284566	0.0031810351647436	0.0036441267002373
447	But when she died she had no family left and no will.	OOOOO	507	train	8	0	1	0.0123185189440846	0.9591500163078308	0.0014102107379585	0.0021485618781298	0.0029430205468088	0.006580636370927	0.0034091759007424	0.0017288399394601	0.0022794532123953	0.0045898975804448	0.0007791068637743	0.0009775727521628	0.001685015624389
448	so the government had to sell it for her.	OOOOO	507	train	8	0	1	0.0422161184251308	0.9087008237838744	0.0065522734075784	0.004688948392868	0.0104116210713982	0.0039523462764918	0.0031016154680401	0.0034521422348916	0.0031527506653219	0.0067945895716547	0.0014819002244621	0.0011992921354249	0.0042956601828336
449	Was it a very old house?	XXXXX	507	train	9	0	0	0.0041554016061127	0.0064191087149083	0.0034928380046039	0.0046552009880542	0.0085582407191395	0.0090651120990514	0.0030803391709923	0.0381166934967041	0.890609085559845	0.0071938349865376	0.0090207150205969	0.0049466863274574	0.0106867840513587
450	It was about 75 years old.	OOOOO	507	train	10	0	0	0.1412953436374664	0.7670987248420715	0.016489228233695	0.0138797750696539	0.0108953211456537	0.0103986347094178	0.0036450147163122	0.0097151324152946	0.0092971101403236	0.0072560631670057	0.0024724951945245	0.0024590301327407	0.0050981622189283
451	There were a few repairs that needed doing, but it didnвЂ™t take a lot of money or time.	OOOOO	507	train	10	1	1	0.0664696842432022	0.8691279292106628	0.0052891061641275	0.006376476958394	0.0043168924748897	0.0223184265196323	0.0050169322639703	0.0037139002233743	0.0031589716672897	0.0075015989132225	0.0011832334566861	0.0023155785165727	0.0032113415654748
452	Is it in a good location?	XXXXX	507	train	11	0	0	0.0032314560376107	0.0032931549940258	0.0037992070429027	0.004038568586111	0.0069980355910956	0.0118277864530682	0.0029524031560868	0.0416134670376777	0.8884899616241455	0.0052886921912431	0.0124896671622991	0.0062569794245064	0.0097205257043242
453	The area can be a bit rough in the evenings.	OOOOO	507	train	12	0	0	0.5716580748558044	0.1200698092579841	0.0092693027108907	0.0069310814142227	0.0055008460767567	0.2362226098775863	0.0066382652148604	0.0055974959395825	0.0063651236705482	0.0135692181065678	0.0024265998508781	0.0099144540727138	0.0058371014893054
454	but the neighbors watch out for each other so itвЂ™s ok.	OOOOO	507	train	12	0	1	0.6632722020149231	0.2639335095882416	0.0034893304109573	0.0024644609075039	0.0050139059312641	0.0397501476109027	0.0024609670508652	0.0038085849955677	0.002284366171807	0.0041321474127471	0.002012571087107	0.0042156665585935	0.0031622052192687
455	Do Mona and Jim need a new house?	OOOOO	508	train	0	0	0	0.0015964822378009	0.0152331171557307	0.0019928032997995	0.0016124146059155	0.0208112299442291	0.005484465509653	0.0043597309850156	0.0509269051253795	0.8477205038070679	0.0072187706828117	0.0212688576430082	0.0047392630949616	0.0170354638248682
456	No.	XXXXX	508	train	1	0	0	0.0013997453497722	0.0008590177749283	0.002207888290286	0.9744248390197754	0.0007266438915394	0.0008701587794348	0.0039729299023747	0.0012782493140548	0.0009501458262093	0.0107740452513098	0.0008302392670884	0.0006220858776941	0.0010840067407116
457	they have a big new fancy house.	XXXXX	508	train	1	0	1	0.0169726833701133	0.9561727643013	0.0022147078998386	0.0022967488039284	0.0046895267441868	0.0026454457547515	0.001219559693709	0.0021985908970236	0.0018821452977135	0.0055814352817833	0.0007911102147772	0.0008907508454285	0.0024446081370115
458	Does Jim make a lot of money?	OOOOO	508	train	2	0	0	0.0023897152859717	0.0057440558448433	0.0020643931347876	0.0021120009478181	0.0072058350779116	0.0047038630582392	0.0024007952306419	0.0252755340188741	0.92533677816391	0.0040228250436484	0.0086068008095026	0.0032127629965543	0.0069246641360223
459	Yes, he does.	XXXXX	508	train	3	0	0	0.0009527723887003	0.006262241397053	0.9831194281578064	0.00118399632629	0.0013307509943842	0.0015241472283378	0.0009830039925873	0.0003922999894712	0.0007975758053362	0.0005926825106143	0.0003991340927314	0.0014999087434262	0.000962063728366
460	He is a science fiction writer.	XXXXX	508	train	3	1	1	0.0294174328446388	0.9403206706047058	0.0055795391090214	0.0019332038937136	0.005335696041584	0.0041313818655908	0.001080778427422	0.0023989700712263	0.0031403978355228	0.0024690155405551	0.0007975900662131	0.0011481643887236	0.0022471575066447
461	Does Jim need to make more money?	OOOOO	508	train	4	0	0	0.0014151579234749	0.0063374550081789	0.0015891562215983	0.0017288904637098	0.0120655726641416	0.0039865900762379	0.0025515514425933	0.0506920963525772	0.8886293768882751	0.0057585318572819	0.0130555350333452	0.003058957401663	0.0091310925781726
462	Afraid so.	XXXXX	508	train	5	0	0	0.1888905614614486	0.2406805604696273	0.2350343018770218	0.021635465323925	0.005691529251635	0.1757999509572982	0.0670244097709655	0.0039569051004946	0.012674587778747	0.0132733918726444	0.0049954084679484	0.022855345159769	0.0074875983409583
463	The more the better.	XXXXX	508	train	5	1	1	0.7957237958908081	0.1459890305995941	0.0057866373099386	0.0018850027117878	0.0152457440271973	0.0130322016775608	0.0017252196557819	0.0030755614861845	0.0016640953253954	0.0041367476806044	0.0018459098646417	0.0047698733396828	0.0051202196627855
464	What do they need all that money for?	OOOOO	508	train	6	0	0	0.0069067315198481	0.003956648055464	0.0024813185445964	0.006558169145137	0.0081734387204051	0.0027787196449935	0.003171092364937	0.9041798114776612	0.0059844390489161	0.022763404995203	0.0255389753729105	0.0024946243502199	0.0050125014968216
465	Well, they spend it pretty quick.	XXXXX	508	train	7	0	0	0.0292488653212785	0.9509412050247192	0.0029593009967356	0.0007154154009185	0.002229414647445	0.0048211668618023	0.0017444897675886	0.000948593893554	0.0009652798762544	0.0017904984997585	0.0004950008587911	0.0014821086078882	0.0016586383571848
466	New clothes, new computers and new cars every year.	XXXXX	508	train	7	1	1	0.0169769972562789	0.9496921300888062	0.0040010018274188	0.0013030307600274	0.0096799088642001	0.0031250228639692	0.0017483093542978	0.0011667867656797	0.0014052104670554	0.0034186060074716	0.0007613261113874	0.0016801441088318	0.0050415308214724
467	And theyвЂ™Ve got a cook and housekeeper.	XXXXX	508	train	7	2	1	0.0117154270410537	0.9700882434844972	0.0013185768621042	0.0007383177289739	0.0043175388127565	0.0024363636039197	0.0008824144024401	0.0011836139019578	0.0016857966547831	0.0020598748233169	0.0006506714271381	0.0007773404940962	0.0021458349656313
468	Do they have any children?	OOOOO	508	train	8	0	0	0.0008830575970932	0.0036862979177385	0.0020671051461249	0.0024397454690188	0.0158893167972564	0.0044536963105201	0.0020815331954509	0.0379695706069469	0.8976689577102661	0.0084163527935743	0.0091577637940645	0.0037964137736707	0.0114900944754481
469	No.	XXXXX	508	train	9	0	0	0.0009925123304128	0.0006461364682763	0.0024187685921788	0.9790353775024414	0.0007317818235605	0.0007168808951973	0.0031000149901956	0.0010354893747717	0.0010309719946235	0.0079655228182673	0.0007556294440291	0.000555113190785	0.0010159009834751
470	They want children but no luck yet.	XXXXX	508	train	9	1	1	0.3684777915477752	0.4574071168899536	0.0131804179400205	0.0558639839291572	0.0175408981740474	0.008447840809822	0.0206018202006816	0.02073934674263	0.0059548420831561	0.0163070242851972	0.0054444465786218	0.0026218090206384	0.0074126352556049
471	What does Jim like to do?	OOOOO	508	train	10	0	0	0.0112502770498394	0.002980099292472	0.0020680970046669	0.0028144752141088	0.0049075647257268	0.0020270547829568	0.0043001896701753	0.4193091988563537	0.009458121843636	0.0047922329977154	0.524042010307312	0.0065083312802016	0.005542320664972
472	Jim likes to travel around the world.	XXXXX	508	train	11	0	0	0.236881211400032	0.7455902695655823	0.0010449575493112	0.000576076854486	0.0034894659183919	0.0031456991564482	0.0013387184590101	0.0012200671480968	0.0011121685383841	0.001598892500624	0.0011485646246001	0.0012268736027181	0.0016269461484625
473	That' s expensive!	XXXXX	508	train	11	1	1	0.0694304406642913	0.0179620124399662	0.0119562596082687	0.0205965377390384	0.0105945216491818	0.666313886642456	0.0089472364634275	0.0178948976099491	0.0136714614927768	0.1061302796006202	0.0057111564092338	0.0365913808345794	0.0141999097540974
474	What does Mona like to do?	OOOOO	508	train	12	0	0	0.0098155150189995	0.001804647850804	0.0025947417598217	0.0029604958835989	0.0056013879366219	0.0018613797146826	0.0038219047710299	0.2059519290924072	0.0087319146841764	0.0039077075198292	0.7407521605491638	0.0068827290087938	0.0053134988993406
475	Oh, she enjoys spending money on fancy parties.	XXXXX	508	train	13	0	0	0.378646969795227	0.5925294756889343	0.0041642249561846	0.0015301395906135	0.0029034069739282	0.0046957274898886	0.0040225922130048	0.0017078254604712	0.0016598590882495	0.0031025926582515	0.0011963961878791	0.0017138425027951	0.0021270308643579
476	Wow... She sounds like a high maintenance wife.	OOOOO	508	train	14	0	0	0.0214501954615116	0.0050090248696506	0.0079653030261397	0.0060118841938674	0.0079346811398863	0.6018444299697876	0.0061623454093933	0.0070917508564889	0.0088680488988757	0.1866472512483596	0.0055213021114468	0.1194297224283218	0.0160640776157379
477	I guess so.	XXXXX	508	train	15	0	0	0.463468074798584	0.0992467626929283	0.1136122941970825	0.0032961294054985	0.0056833503767848	0.2422095090150833	0.0191390924155712	0.0031943507492542	0.0037897517904639	0.0051232832483947	0.0039321137592196	0.0321576446294784	0.00514772022143
478	She is also interested in politics.	XXXXX	508	train	15	1	1	0.5797518491744995	0.3666346967220306	0.0089264437556266	0.0020426344126462	0.0091925570741295	0.0145205585286021	0.0013952137669548	0.0029682810418307	0.0028529444243758	0.0026977320667356	0.0019822067115455	0.0044635385274887	0.0025714102666825
479	She knows everyone in city government.	XXXXX	508	train	15	2	1	0.0485597141087055	0.923733115196228	0.0020022448152303	0.0010700494749471	0.0064587285742163	0.0046851187944412	0.0008573646773584	0.0018671373836696	0.0028517458122223	0.0026549615431576	0.0010299538262188	0.001371597754769	0.0028583048842847
480	Politics can be an expensive hobby.	OOOOO	508	train	16	0	0	0.7744609117507935	0.023844126611948	0.0126048931851983	0.0065827094949781	0.0200251229107379	0.1066334620118141	0.0031198705546557	0.0076794526539742	0.0073212403804063	0.0115357795730233	0.0037822667509317	0.0128844864666461	0.009525672532618
481	She is pretty serious about it.	XXXXX	508	train	17	0	0	0.5507022142410278	0.2139442563056945	0.0170915834605693	0.0068167243152856	0.0134250037372112	0.1311273276805877	0.0033833300694823	0.0095246462151408	0.014207893051207	0.012933550402522	0.0035882098600268	0.0168168097734451	0.0064383666031062
482	Her uncle is a mayor.	XXXXX	508	train	17	1	1	0.0662606656551361	0.8947246074676514	0.0039172819815576	0.0024065021425485	0.0080756125971674	0.0062777604907751	0.0014465511776506	0.0035107624717056	0.0035422660876065	0.0042734411545097	0.0013400054303929	0.0015039269346743	0.0027206249069422
483	She wants to follow in his footsteps.	XXXXX	508	train	17	2	1	0.2463194727897644	0.6820908784866333	0.0080195758491754	0.0039724018424749	0.0151151716709136	0.017530096694827	0.0020282147452235	0.0041583268903195	0.0048287194222211	0.0060101668350398	0.0027333595789968	0.0028936280868947	0.0042999670840799
484	Politics is a hard game to play.	OOOOO	508	train	18	0	0	0.7352091073989868	0.0173096824437379	0.0163611844182014	0.0132434098049998	0.0245124511420726	0.107416033744812	0.0052331811748445	0.0108169885352253	0.0108650838956236	0.0252639800310134	0.0054491329938173	0.0128299174830317	0.0154898520559072
485	She might do well.	XXXXX	508	train	19	0	0	0.9432631731033324	0.0094336252659559	0.0064712250605225	0.0030281844083219	0.0057541341520845	0.0145757207646965	0.0017863722750917	0.00262595503591	0.0023923229891806	0.0023225035984069	0.0017159424023702	0.004239750560373	0.0023910515010356
486	Everyone seems to like her.	XXXXX	508	train	19	1	1	0.7486776113510132	0.2238574624061584	0.0024441913701593	0.0008902350673452	0.004251280799508	0.006941785570234	0.0019184806151315	0.0013816111022606	0.001502564875409	0.002277391962707	0.0015136342262849	0.0024068795610219	0.0019368060166016
487	Are you alright, child?	OOOOO	509	train	0	0	0	0.0015725940465927	0.0054962495341897	0.0030637306626886	0.0027394401840865	0.0107564311474561	0.0094707831740379	0.0021803490817546	0.035793162882328	0.8940982818603516	0.0111541645601391	0.0087453294545412	0.0043048337101936	0.0106245661154389
488	Hey.	XXXXX	509	train	1	0	0	0.0049354513175785	0.0128572424873709	0.0114190895110368	0.0212286598980426	0.013886678032577	0.0210843291133642	0.0073214638978242	0.0112208826467394	0.0195450168102979	0.8405820727348328	0.0040047960355877	0.0072819017805159	0.0246324595063924
489	I still know my name.	XXXXX	509	train	1	0	1	0.0127571895718574	0.9667811393737792	0.0011411170708015	0.0012657876359298	0.0052776751108467	0.001109643606469	0.00145546765998	0.0022778657730668	0.0021738139912486	0.0019177017966285	0.0008573201484978	0.0005414760089479	0.002443864243105
490	What did the nurse say?	OOOOO	509	train	2	0	0	0.0077142287045717	0.0058037121780216	0.0017339956248179	0.0038682373706251	0.0063075739890336	0.0023696492426097	0.0025815281551331	0.926946461200714	0.0067916875705122	0.0081528592854738	0.0218224935233593	0.0020491678733378	0.0038585271686315
491	She said I have a fever but nothing major.	XXXXX	509	train	3	0	0	0.1410679519176483	0.8015978336334229	0.0041394792497158	0.0086034480482339	0.0110906427726149	0.0041605401784181	0.0032109168823808	0.0085045984014868	0.003901325399056	0.0059527768753468	0.0027848987374454	0.0014300433686003	0.0035555439535528
492	In that case, you should go home and get plenty of rest.	OOOOO	509	train	4	0	0	0.5386743545532227	0.3524688184261322	0.0081941364333033	0.0049135359004139	0.0267810355871915	0.0187109988182783	0.0021612611599266	0.0087956972420215	0.0067068198695778	0.0117831528186798	0.0038344396743923	0.0057046632282435	0.0112710352987051
493	What if this small fever turns into a big fever?	XXXXX	509	train	5	0	0	0.092780977487564	0.065794251859188	0.0037291878834366	0.003033468266949	0.1763947457075119	0.004559963941574	0.0050229826010763	0.2428158074617386	0.0732047110795974	0.0080548347905278	0.2930341064929962	0.0078684166073799	0.0237065143883228
